,first_name,last_name,time,age,gender
86,MARK,VITALLO,55:37,29,M
87,ANDY,FROBIG,55:41,17,M
88,CHUCK,RACEY,55:45,22,M
89,BILL,DRAKE,55:46,44,M
90,RICH,KRANICK,55:47,29,M
91,MARK,GAYNON,55:49,20,M
92,WILLIAM,PORTS,55:49,26,M
93,ART,KRANICK,55:54,33,M
94,MICHAEL,LOCHNER,55:55,23,M
95,RONALD,NIMMER,55:56,35,M
96,EDWARD,POWERS,55:56,34,M
97,DARRYL,FERGUSON,55:59,38,M
98,ANGUS,MACKIE,55:59,38,M
99,MICHAEL,DUFFEY,56:01,27,M
100,RICHARD,SHOOK,56:05,49,M
101,DOUG,GRISET,56:07,41,M
102,ED,NEILES,56:09,37,M
103,I4,PETER,56:12,36,M
104,PETER,VAN,56:13,43,M
105,RICHARD,D`ALEO,56:16,41,M
106,TYRONE,YANDON,56:18,41,M
107,SAM,GRACEFFO,56:21,48,M
108,MARK,FRANTZEN,56:22,17,M
109,I5,CHRISTOPHER,56:24,37,M
110,MEREDITH,ELLIS,56:26,0,M
111,MICHAEL,MANDOLARE,56:29,33,M
112,KURT,MCDONALD,56:30,16,M
113,RICHARD,IRVING,56:31,38,M
114,MIKE,FLYNN,56:34,0,M
115,BARRY,MACKEN,56:35,26,M
116,MICHAEL,DE,56:36,19,M
117,STEVEN,BASINAIT,56:37,36,M
118,MORRIS,MORGAN,56:39,34,M
119,ANTON,KASTBERG,56:40,41,M
120,WALLACE,MACK,56:44,18,M
121,MICHAEL,GRIFFEN,56:46,0,M
122,I2,LARRY,56:46,44,M
123,DR.,FRANK,56:49,29,M
124,JIM,MANN,56:49,20,M
125,LEO,VOGELIEN,56:52,40,M
126,TED,BICK,56:56,53,M
127,FRANCIS,O'NEILL,57:04,29,M
128,DONALD,MOWBRAY,57:05,47,M
129,LARRY,LEWIS,57:10,30,M
130,CHARLES,SUMNER,57:13,19,M
131,JAMIE,DOLAN,57:20,28,M
132,DAVID,CONNERY,57:20,16,M
133,DAVID,COVEY,57:21,27,M
134,TONY,CHU,57:23,23,M
135,WADE,STOCKMAN,57:24,49,M
136,EDWARD,HART,57:29,23,M
137,MARTIN,WARZALA,57:33,27,M
138,JACK,MALOY,57:36,31,M
139,PAT,ALLEN,57:36,23,M
140,FRANK,KELLY,57:39,37,M
141,DONALD,MAYLOTTE,57:40,43,M
142,DOUG,WHAM,57:41,31,M
143,CHARLES,SMULLEN,57:43,23,M
144,BILL,SHEPARD,57:44,30,M
145,DAVID,HAINS,57:44,38,M
146,DAVID,HETTRICH,57:48,16,M
147,I5,GENE,57:49,41,M
148,I4,SPON,57:49,16,M
149,JAMES,MURNANE,57:50,17,M
150,MARTIN,HERZOG,57:51,27,M
151,RAY,GORHAM,57:54,45,M
152,WILLIAM,HOBBS,57:58,41,M
153,I6,BOO,58:01,18,M
154,DAVID,WARD,58:02,28,M
155,MARK,MINDEL,58:04,32,M
156,PATRICK,SWEENEY,58:08,0,M
157,DAVID,GLASS,58:08,38,M
158,DENNIS,RICHARDSON,58:10,36,M
159,MICHAEL,FAZIOLI,58:16,33,M
160,FRANK,MCHALE,58:17,34,M
161,JOSEPH,LAYDEN,58:20,25,M
162,DAVID,GIUDICE,58:22,0,M
163,DANIEL,BERNSTEIN,58:24,31,M
164,PETER,WUERDEMAN,58:25,28,M
165,EDWARD,FENNELL,58:34,41,M
166,RAY,NEWKIRK,58:38,40,M
167,HERBERT,HEADWELL,58:39,23,M
168,JOHN,MCCALLUM,58:43,29,M
169,ROLAND,LITTRELL,58:45,35,M
170,ARTHUR,SULGER,58:46,39,M
171,BARRY,MARRONE,58:46,39,M
172,BOB,CHRISTIAN,58:47,39,M
173,MARK,OCHS,58:47,32,M
174,DOUGLAS,MARINELLI,58:49,27,M
175,JOHN,MANGINI,58:49,18,M
176,LINCOLN,PAGE,58:50,39,M
177,ANTHONY,MONACO,58:55,39,M
178,MICHAEL,SBUTTONI,58:56,0,M
179,MICHAEL,CORRIGAN,58:57,27,M
180,TIMOTHY,KEEGAN,58:59,32,M
181,CHIP,BUTTON,59:01,32,M
182,TIM,ADAMS,59:04,37,M
183,TIMOTHY,HUDYNCIA,59:09,17,M
184,JAY,SHELGREN,59:10,31,M
185,MARC,KUTNER,59:10,37,M
186,JOHN,BRADLEY,59:11,42,M
187,KEVIN,DONOHUE,59:12,33,M
188,ANDY,CARLSON,59:13,42,M
189,ANTHONY,MADDALONI,59:14,32,M
190,DANIEL,WALL,59:17,29,M
191,LARRY,POHL,59:25,33,M
192,JIM,SELMSER,59:27,39,M
193,DONALD,WILKEN,59:29,46,M
194,KEVIN,REILLY,59:30,0,M
195,RICHARD,FULLER,59:35,32,M
196,MICKEY,NOCERA,59:37,0,M
197,STEPHEN,SZYDLIK,59:38,18,M
198,ROBERT,SIMMS,59:39,43,M
199,EDMUND,BROWN,59:40,27,M
200,TOM,CONSTANTINE,59:45,22,M
201,ROBERT,STEWART,59:46,32,M
202,FRANK,MYERS,59:47,39,M
203,JOEL,TRAVIS,59:48,20,M
204,BRUCE,BALLERT,59:52,38,M
205,DANIEL,BRINKMAN,59:53,29,M
206,DAVID,QUINN,59:54,18,M
207,ROBERT,HUSTED,59:59,47,M
208,LARRY,NAVATKA,59:59,27,M
209,JEFFREY,FAULKNER,60:00,36,M
210,FRANK,CATON,60:02,44,M
211,PETER,ANDERSON,60:02,30,M
212,DOUGLASS,ALLEN,60:02,44,M
213,ERIK,SAMARIJA,60:03,0,M
214,STEVE,GIACCHETTA,60:03,17,M
215,I0,PETER,60:04,49,M
216,TONY,MANGANO,60:06,38,M
217,RONALD,PIRACCI,60:06,37,M
218,NATHAN,SIMMS,60:10,14,M
219,JIM,MOORE,60:11,45,M
220,ROBERT,PITZ,60:12,33,M
221,JOHN,PRATT,60:13,36,M
222,I2,DENNIS,60:16,46,M
223,DENNIS,FANCHER,60:16,39,M
224,TRACY,TAYLOR,60:18,23,M
225,KARL,STAUFENBERG,60:24,35,M
226,LOUIS,TREMANTE,60:25,0,M
227,LARRY,BOPP,60:27,35,M
228,BILL,FAIRCHILD,60:31,46,M
229,ROBERT,LAZAROO,60:36,31,M
230,DEAN,FREDERICK,60:36,50,M
231,SAMUEL,MILLER,60:59,49,M
232,RICHARD,DICKINSON,60:40,28,M
233,NORMAN,DRAPEAU,60:41,51,M
234,SCOTT,CONKLIN,60:42,20,M
235,JAMES,TIERNEY,60:47,50,M
236,TOM,CROWE,60:49,41,M
237,CHARLES,ROTH,60:50,0,M
238,DENNIS,MAHONEY,60:53,32,M
239,HENRY,SARNOWSKI,60:53,44,M
240,JIM,MULLIN,60:57,41,M
241,ED,SMITH,60:58,14,M
242,KEVIN,SHEEHAN,61:02,30,M
243,JOHN,LOBOS,61:05,28,M
244,CLIFFORD,HAYES,61:06,46,M
245,PETER,TOMASZEWSKI,61:06,25,M
246,CHIP,RICHARDSON,61:07,30,M
247,RANDY,WILSON,61:08,16,M
248,W.,W.,61:09,31,M
249,BRIAN,HAWKER,61:11,16,M
250,KENNETH,MORO,61:17,22,M
251,THOMAS,FRAGASSO,61:19,21,M
252,PATRICK,GRIFFEN,61:19,14,M
253,BRIAN,MCLAUGHLIN,61:21,15,M
254,DAVID,DELLEHUNT,61:25,23,M
255,DOMINICK,MERCURIO,61:27,38,M
256,CHESTER,TUMIDAJEWICZ,61:27,30,M
257,RALPH,ISAACS,61:29,37,M
258,DANIEL,MORINE,61:30,35,M
259,JAMES,DISHROON,61:37,35,M
260,JAMES,KENT,61:38,16,M
261,I,DAVID,61:38,19,M
262,JOSEPH,CORR,61:39,33,M
263,DENIS,BURNS,61:42,45,M
264,LARRY,FUTRELL,61:46,38,M
265,WILLIAM,DEAN,61:47,37,M
266,RICK,FENNER,61:48,28,M
267,RAY,BERUBE,61:50,50,M
268,MICHAEL,CASHIN,61:51,33,M
269,RICK,ADAMS,61:52,44,M
270,JOSEPH,COPPOLO,61:54,23,M
271,DAN,SHELDON,61:55,35,M
272,JAMES,JACOBS,61:56,27,M
273,RON,BRIMMER,61:56,34,M
274,DAVE,LABRODE,61:57,27,M
275,JIM,HOWARD,61:58,51,M
276,STEPHEN,MERRILL,61:59,27,M
277,DUFF,DRISCOLL,62:01,27,M
278,KEN,CLAPPER,62:01,17,M
279,KENNETH,TAFT,62:02,23,M
280,JEFF,WILLIAMS,62:05,0,M
281,MARK,KRUSZEWSKI,62:07,32,M
282,BOB,KOPP,62:02,30,M
283,JOHN,BLEDSOE,62:15,33,M
284,RON,MOON,62:20,47,M
285,LES,KLEIN,62:21,38,M
286,WAYNE,KRISTEL,62:21,44,M
287,JAY,BRUNDAGE,62:22,47,M
288,CHRISTOPHER,FEENAN,62:24,28,M
289,CARL,ARNESON,62:25,15,M
290,RICHARD,KING,62:30,37,M
291,GREG,WASSERBACH,62:31,19,M
292,JEFFREY,BERTONNEAU,62:34,15,M
293,CARL,MCDANIEL,62:34,42,M
294,LARRY,TENTOR,62:35,16,M
295,BUDDY,SCHIMPF,62:37,43,M
296,ROBERT,STECIUK,62:39,43,M
297,BOB,WEIHMAN,62:40,15,M
298,DAN,FRENCH,62:42,39,M
299,OCKLE,JOHNSON,62:43,30,M
300,DAVE,GONZALEZ,62:44,28,M
301,DAVID,PERRY,62:45,41,M
302,CHARLES,MORTON,62:48,36,M
303,DONALD,PARETTA,62:49,30,M
304,FRANCIS,MACH,62:53,42,M
305,BLAINE,BERNER,62:54,32,M
306,JOHN,K.,62:55,61,M
307,FREDERICK,CHU,62:56,37,M
308,SANJAY,CORREA,62:56,27,M
309,DAVID,HODGDON,62:58,48,M
310,CHARLES,BITLEY,62:58,32,M
311,JIM,EDWARDS,63:00,54,M
312,JAMES,FOY,63:01,32,M
313,JIM,DICKEY,63:02,45,M
314,CARL,THORNE,63:02,39,M
315,THOMAS,GECEWICZ,63:07,31,M
316,BERNIE,IZZO,63:08,26,M
317,JUSTIN,WHITE,63:11,17,M
318,GEORGE,DAVIDSON,63:14,37,M
319,BILL,VACCA,63:15,35,M
320,DANIEL,FERRIS,63:16,32,M
321,TONY,MIORIN,63:17,15,M
322,MIKE,COMISKY,63:20,27,M
323,BILLY,MCGOVERN,63:20,41,M
324,DAVID,LAMITIE,63:21,0,M
325,WILLIAM,LA,63:22,36,M
326,PETER,GERDINE,63:23,43,M
327,DICK,HUDSON,63:24,37,M
328,DR.,DAVID,63:25,42,M
329,DONALD,WALLACE,63:25,26,M
330,KENNETH,SKINNER,63:26,44,M
331,BRIAN,KRANICK,63:26,0,M
332,JOE,MALONE,63:27,39,M
333,CARLOS,CUPRILL,63:29,43,M
334,PAUL,MOORE,63:30,39,M
335,JOE,BAKES,63:30,39,M
336,H.,LEE,63:31,38,M
337,MICHAEL,MCLEAN,63:34,27,M
338,ROGER,HAMM,63:35,37,M
339,ARTHUR,DASHNAW,63:35,37,M
340,KARL,ZIMMERMANN,63:36,32,M
341,GREGG,SCHNELL,63:38,0,M
342,CHRIS,VANPELT,63:39,17,M
343,TOM,BRADY,63:42,38,M
344,ROBERT,WILLIAMS,63:44,31,M
345,DEL,BRASHARES,63:46,29,M
346,MIKE,CURTIN,63:48,33,M
347,PETER,O‘BRIEN,63:48,27,M
348,LANCE,TUCKER,63:49,16,M
349,MICHAEL,BOURDEAU,63:50,32,M
350,ROBERT,CHENEY,63:51,43,M
351,JIM,SPARKMAN,63:52,55,M
352,JAMES,CANDIDO,63:53,39,M
353,ALBERT,RICHEY,63:54,45,M
354,WALTER,WILLARD,63:55,33,M
355,TOM,DANDRIDGE,63:55,46,M
356,DAVID,DECECCO,64:00,15,M
357,PAUL,HILLENGAS,64:01,38,M
358,JACK,MANGINI,64:04,49,M
359,ROBERT,MACKIN,64:05,0,M
360,RAY,SMITH,64:07,25,M
361,RICHARD,RING,64:07,42,M
362,DAVID,HAYES,64:09,41,M
363,WILLIAM,MCLAUGHLIN,64:13,32,M
364,ANTHONY,BRIGHT,64:14,50,M
365,HERMAN,KREILEY,64:15,40,M
366,GREGG,DARBY,64:16,27,M
367,BOB,WARNER,64:16,54,M
368,MICHAEL,NORMAN,64:20,0,M
369,WAYNE,ANDREWS,64:22,46,M
370,CARI.,HENDRICKS,64:25,26,M
371,MICHAEL,BRYNDA,64:26,35,M
372,ROBERT,DILWITH,64:28,38,M
373,JOE,YAVONDITTE,64:31,35,M
374,TERRY,LASHWAY,64:44,37,M
375,TODD,BROWN,64:35,42,M
376,LARRY,MORRISON,64:35,43,M
377,DOUGLAS,SIMPSON,64:37,44,M
378,STEPHEN,MCALPINE,64:40,23,M
379,JOHN,HEID,64:44,33,M
380,RANDY,ARNER,64:45,19,M
381,SCOTT,ROSS,64:46,18,M
382,JAMES,MAY,64:46,30,M
383,RONALD,DELAIR,64:46,40,M
384,JOSEPH,LYNCH,64:47,23,M
385,ALLEN,KOBLENZER,64:47,47,M
386,DAVID,KILPATRICK,64:48,16,M
387,RAYMOND,LEE,64:48,42,M
388,DANIEL,GAHN,64:50,34,M
389,JEFF,BISHOP,64:50,15,M
390,RICHARD,MALACZYNSKI,64:53,31,M
391,HOWIE,WRIGHT,64:54,30,M
392,JOHN,ZALINKA,64:55,33,M
393,THOMAS,DOWLING,64:56,40,M
394,ANTHONY,COSTELLO,64:58,32,M
395,ANDREW,KULMATISKI,64:58,35,M
396,JAMES,VANHOESEN,65:02,36,M
397,JOHN,REGAN,65:02,16,M
398,JOSEPH,BACKOWSKI,65:06,29,M
399,JON,LAFORTE,65:07,16,M
400,GEORGE,LANHAM,65:07,42,M
401,JOHN,NEWELL,65:15,32,M
402,DAVE,YOWAN,65:16,27,M
403,HOWARD,HOCHHEISER,65:18,35,M
404,EUGENE,REILLY,65:24,33,M
405,LLOYD,DEMARANVILLE,65:24,51,M
406,BRUCE,VROOMAN,65:25,47,M
407,MIKE,BROWN,65:29,34,M
408,MARTY,CAMPBELL,65:29,25,M
409,PAUL,MOORE,65:34,17,M
410,STUART,WIGON,65:36,36,M
411,LARRY,POITRAS,65:37,18,M
412,CARL,POOLE,65:38,43,M
413,JERRY,SMITH,65:40,37,M
414,WILLIAM,POND,65:40,49,M
415,JAYSON,CRAIR,65:44,35,M
416,ROBERT,TRAUTMAN,65:45,18,M
417,ROBERT,GORKA,65:50,37,M
418,KEN,HART,65:52,29,M
419,MARK,KEEGAN,65:52,35,M
420,NATHANIEL,WHITE,65:53,65,M
421,THOMAS,FITZGERALD,65:55,34,M
422,BERNEY,TREMBLY,66:01,39,M
423,JOHN,ARONSON,66:02,50,M
424,LEE,WILLARD,66:04,45,M
425,FRANK,YUNKER,66:06,24,M
426,DOMINIC,RAPPAZZO,66:07,43,M
427,RICHARD,KOCHEM,66:10,41,M
428,CRAIG,PALMER,66:11,34,M
429,JORGE,VALERO,66:11,31,M
430,MARK,BOYER,66:12,27,M
431,STEPHEN,KELLY,66:16,16,M
432,WILL,WHEELER,66:19,16,M
433,RICK,OLTSCH,66:23,39,M
434,HUNTER,CURRIN,66:25,46,M
435,JOHN,KEHN,66:27,17,M
436,CRAIG,OSGOOD,66:27,34,M
437,JACK,MCDONALD,66:28,36,M
438,JEFF,LAZAROU,66:29,27,M
439,I3,JAMES,66:30,53,M
440,DENNIS,WOOD,66:31,40,M
441,BRIAN,SHEA,66:32,25,M
442,DALE,BROOMHEAD,66:33,28,M
443,MATTHEW,BRISLEY,66:33,16,M
444,JOHN,GILLESPIE,66:35,31,M
445,JOHN,DALY,66:35,21,M
446,EDWARD,SURPRENANT,66:36,31,M
447,RIC,JOHNSON,66:37,40,M
448,CLIFFORD,CURDGEL,66:37,23,M
449,SIU-HONG,MO,66:39,32,M
450,MICHAEL,GIES,66:40,36,M
451,JIM,ALLARD,66:40,39,M
452,JOSEPH,BRUNO,66:41,55,M
453,JOHN,PENDERGRASS,66:42,34,M
454,WAYNE,KIMBALL,66:46,36,M
455,RICHARD,WARREN,66:47,41,M
456,DON,MCCABE,66:48,43,M
457,FRAN,HAMBLIN,66:48,38,M
458,RICHARD,CUMMINGS,66:50,17,M
459,GLENN,HALLENBECK,66:51,18,M
460,MICHAEL,OLIVERA,66:52,26,M
461,PETE,COWIE,66:53,36,M
462,BOB,HENNIG,66:58,59,M
463,ALAN,TERRYBERRY,67:02,44,M
464,MAC,DESCOTEAU,67:02,41,M
465,ED,DEAN,67:02,26,M
466,WILLIAM,RUCINSK1,67:03,26,M
467,JOHN,LAFLECHE,67:03,14,M
468,KEVIN,ROBBINS,67:03,15,M
469,I,RICHARD,67:04,48,M
470,ARTIE,DASHNAW,67:05,14,M
471,THOMAS,BIGELOW,67:05,36,M
472,C.,CHRISTOPHER,67:07,48,M
473,LINDSAY,CHILDS,67:08,44,M
474,STEVE,KOZLOWSKI,67:08,34,M
475,JOHN,SKELLY,67:09,40,M
476,CAL,JOHNSON,67:11,39,M
477,CHARLES,CHRISTIAN,67:16,59,M
478,JOHN,FEYRER,67:17,34,M
479,I4,BILL,67:18,50,M
480,GERALD,HILL,67:20,43,M
481,MARK,COOK,67:21,29,M
482,WILLIAM,SIGSWORTH,67:21,34,M
483,PETER,TARANA,67:23,42,M
484,GEORGE,GERSHOWITZ,67:23,32,M
485,ROBERT,ELFENBEIN,67:24,32,M
486,DAVID,CHENG,67:28,17,M
487,JOHN,WATERHOUSE,67:28,31,M
488,HENRY,YOST,67:34,36,M
489,BRIAN,MACGREGOR,67:35,41,M
490,NEII.,BENJAMIN,67:35,31,M
491,ROBERT,QUINLAN,67:36,35,M
492,ROBERT,SWAYNE,67:39,39,M
493,BRIAN,HICKEY,67:43,16,M
494,ALAN,ROSS,67:45,36,M
495,GLENN,LEDDER,67:49,29,M
496,WILLIAM,J.,67:53,35,M
497,THOMAS,MARNELL,67:53,33,M
498,DOUG,CONLAN,67:54,35,M
499,RICHARD,YOUNG,67:56,28,M
500,DIRK,DEJONG,67:59,33,M
501,BILL,BRANTLEY,68:02,37,M
502,PETER,KIRCHER,68:03,31,M
503,PETER,SKINNER,68:08,37,M
504,MICHAEL,MOORE,68:13,33,M
505,I5,ROLF,68:18,53,M
506,JOHN,HUHN,68:19,31,M
507,STEVE,CURCIO,68:21,28,M
508,ALBERT,ABBADESSA,68:23,0,M
509,JOE,AHEARN,68:26,15,M
510,CHARLES,TRIMARCHI,68:27,38,M
511,DONALD,ELDEN,68:28,32,M
512,TOM,PEPE,68:30,32,M
513,PETER,NYE,68:30,34,M
514,STEVEN,WEMPLE,68:32,28,M
515,MIKE,ALBER,68:33,0,M
516,I6,RAYMOND,68:35,51,M
517,I,65,68:37,65,M
518,MIKE,ZDEB,68:38,37,M
519,BRIAN,HOWARD,68:39,35,M
520,THOMAS,FRIEDMAN,68:40,29,M
521,JIM,MORMANDO,68:41,14,M
522,WILLIAM,EADES,68:43,38,M
523,TOM,ALKOFF,68:44,42,M
524,BRUCE,CONNOLLY,68:49,33,M
525,DICK,ADLER,68:51,44,M
526,THOMAS,MURPHY,68:52,48,M
527,JOSEPH,PELGRIN,68:53,33,M
528,ALBERT,INTILL1,68:53,17,M
529,RUSSELL,DUNN,68:54,37,M
530,RICK,MULVEY,68:54,26,M
531,JEFFREY,IMMELT,68:54,28,M
532,MICHAEL,HOLLEY,68:55,33,M
533,FRANK,AUGUSTINE,68:56,41,M
534,LAWRENCE,YAPELL,68:56,46,M
535,THOMAS,KLIM,68:58,27,M
536,BOB,REED,68:59,39,M
537,JAMES,REEDY,68:59,27,M
538,JOE,FAVAT,69:01,40,M
539,BILI.,WOOTTON,69:02,39,M
540,JAMES,STINE,69:03,32,M
541,PETER,CALLAN,69:05,14,M
542,JAMES,M.,69:08,41,M
543,R.,MICHAEL,69:11,33,M
544,JOHN,FOSTER,69:20,36,M
545,RALPH,MARTIN,69:22,57,M
546,MARK,PASHO,69:23,32,M
547,BRIAN,HART,69:23,36,M
548,FRED,ROOT,69:27,36,M
549,ROBERT,GALLAGHER,69:29,45,M
550,JOSEPH,HEIN,69:31,35,M
551,SAM,SWANSON,69:31,39,M
552,ERIC,JENKINS,69:32,36,M
553,STEWART,HOFFMAN,69:33,40,M
554,JOE,PARELLA,69:35,31,M
555,PHILIP,BIGGIE,69:37,23,M
556,JIM,BANAGAN,69:39,36,M
557,JAMES,VAN,69:43,45,M
558,RICH,ALBER,69:47,37,M
559,AL,CASSIER,69:48,36,M
560,GARY,COLTON,69:51,33,M
561,MICHAEL,J.,69:52,18,M
562,THOMAS,MCMAHON,69:54,24,M
563,DON,FLYNN,69:54,46,M
564,RICK,MARTELL,70:00,32,M
565,WAYNE,RODIER,70:02,36,M
566,LOUIS,ALTAMAR1I(62),70:03,62,M
567,DAVID,FERRIERO,70:04,38,M
568,JOSE,SERRANO,70:05,41,M
569,I,13,70:05,13,M
570,DR.,DONALD,70:07,36,M
571,HUGH,FLYNN,70:09,40,M
572,LANGDON,MARSH,70:10,43,M
573,BOB,DEVRIES,70:11,62,M
574,DR.,JOSEPH,70:13,51,M
575,JOSEPH,BEZAK,70:16,40,M
576,SCOTT,WILLIAMS,70:18,21,M
577,CHARLES,LYONS,70:21,43,M
578,EDWARD,SPRAGUE,70:23,18,M
579,KURT,CONROY,70:25,15,M
580,MICHAEL,DERRY,70:29,41,M
581,WENDELL,SCOTT,70:38,34,M
582,DAVID,WOOLEY,70:38,33,M
583,CARL,CORDING,70:39,35,M
584,FRED,THOMPSON,70:41,45,M
585,PAUL,ECKLER,70:43,30,M
586,JACK,LLOYD,70:45,37,M
587,PETER,SALINETTI,70:45,37,M
588,PETER,DALLAS,70:48,30,M
589,RONALD,SMITH,70:50,40,M
590,MICHAEL,GELFAND,70:51,44,M
591,EDWARD,HAHN,70:53,37,M
592,PAUL,SCULLY,70:54,34,M
593,DAVID,TEDROW,71:00,15,M
594,DANIEL,GRIFFEN,71:03,11,M
595,RORY,BAXTER,71:03,39,M
596,DAN,GEER,71:04,65,M
597,BOB,ACKERMANN,71:08,48,M
598,MIKE,WOOD,71:10,34,M
599,RADHAKISAN,BAHETI,71:10,39,M
600,DOUGLAS,ROSENBERRY,71:12,30,M
601,ERIC,SAKURA1,71:13,33,M
602,JACK,BERKERY,71:14,36,M
603,TIM,KEMP,71:15,26,M
604,I,127,71:17,127,M
605,PETER,ENDRYCK,71:20,29,M
606,WILLIAM,TAYLOR,71:21,38,M
607,JIM,MULLIN,71:21,52,M
608,STUART,CLANCY,71:24,33,M
609,LEIGH,MCNEIL,71:25,27,M
610,ALAN,LEAKE,71:28,32,M
611,ALAN,CARTER,71:28,45,M
612,KEITH,SWENSEN,71:31,34,M
613,JOE,BOUCHARD,71:32,31,M
614,DON,COHEN,71:34,45,M
615,RICK,EAGLESTONE,71:36,31,M
616,MIKE,LINDNER,71:37,31,M
617,MATT,ANDERSON,71:38,14,M
618,LEO,NASH,71:46,57,M
619,MICHAEL,EMOND,71:47,41,M
620,JOHN,POSTULKA,71:52,36,M
621,RICHARD,FAHEY,71:52,47,M
622,PHIL,GROGAN,71:54,29,M
623,WAYNE,LASHWAY,71:55,44,M
624,THOMAS,SUTTON,71:59,28,M
625,ALAN,VIA,71:59,36,M
626,RUSSELL,YEWDALL,72:03,34,M
627,RICHARD,BRESCHER,72:04,31,M
628,JOE,GARVEY,72:05,37,M
629,BOB,BARRETT,72:08,16,M
630,KIRK,ROSE,72:08,21,M
631,JAMES,J.,72:10,33,M
632,JAMES,LOMBARDO,72:12,30,M
633,LEE,WEISER,72:13,38,M
634,JAMES,SURIANO,72:13,47,M
635,THOMAS,BRASSEL,72:18,22,M
636,NEAL,DOW,72:20,20,M
637,MATT,RONCONI,72:26,15,M
638,MICHAEL,PERRY,72:27,37,M
639,MATIH,EW,72:27,29,M
640,RICH,AMBRUSO,72:39,28,M
641,l03,AKOS,72:35,25,M
642,RONALD,EDGERTON,72:37,47,M
643,ROBERT,MURRAY,72:38,38,M
644,PHIL,CASABELLA,72:38,51,M
645,BRUCE,MCCALL,72:39,28,M
646,PETER,COCHETTI,72:42,33,M
647,TODD,CRAMER,72:43,15,M
648,JACK,WILSON,72:44,35,M
649,BILL,MCINTYRE,72:44,32,M
650,STEPHEN,MOORE,72:45,13,M
