1991 Stockade-athon


Men's Results

24 Monica Ford, 14 65.30
25 Gloria Shepherd, 33 65.36
26 Heather Willig, 17 66.07
27 Lori Schmidt, 18 66.16
28 Sherrie Silver, 32 66.28
29 Melanie Kline, 35 66.40
30 Debbie Beatrice, 33 66.45
31 Suzy Clark, 15 67.54
32 Linda Kranick, 40 67.54
33 Judith Swasey, 44 67.57
34 Melissa Smith, 24 68.10
35 Julie Wilcox, 40 68.23
36 Elizabeth Karl, 14 68.28
37 Liz Williams, 45 68.30
38 Gwen Buckley, 27 68.38
39 Cecily Dexter, 42 68.50
40 Christine Cashin, 40 69.07
41 Susan Rawley, 32 69.10
42 LisaOlga France, 30 69.20
43 Martha Sampson, 30 69.20
44 Micheline LeClair, 40 69.20
45 Tobey Kearns, 14 69.21
46 Kate Farrell, 14 69.22
47 Margaret Moon, 29 69.32
48 Kathleen Dougherty, 27 69.57
49 Marisa Mathiesen, 14 70.01
50 Erin Curtis, 14 70.01
51 Char Davidson, 38 70.22
52 Sherry Dixon, 44 70.38
53 Cindy Moorcraft, 31 70.39
54 Ilene Sparrow, 44 70.53
55 Joan Celentano, 38 71.19
56 Christine McKnight, 44 71.19
57 Sandy Morley, 36 71.41
58 Janet Carberry, 39 72.00
59 Darlene Beach, 40 72.01
60 Gail Conners, 32 72.29
61 Susan Fenimore, 39 72.30
62 Dawn Miceli, 28 72.31
63 Cathryn Olsen, 39 73.22
64 Jacqueline Dragon, 27 73.23
65 Katy Price, 28 73.35
66 Elaine Morris, 38 73.59
67 Debbie Foster, 34 74.08
68 Jeanne Steciuk, 48 74.32
69 Sally Webster, 39 74.33
70 Elizabeth Lupo, 27 74.33
71 Moira McGlynn, 33 74.34
72 Paula Kautz-LaPorte, 39 74.37
73 Victoria McEvoy, 16 74.58
74 Lynn Alexander, 32 75.05
75 Judith Maguire, 51 75.12
76 Coral Crosman, 50 75.15
77 Lori Schettine, 31 75.15
78 Kathleen Dowd, 31 75.19
79 Karen Padula, 13 75.33
80 Patricia Smith, 41 75.34
81 Barbara Sullivan, 30 75.39
82 Sherri Freeman, 27 75.58
83 Marge Rajczewski, 51 76.13
84 Patti Fritz, 34 76.28
85 Melanie Howard, 38 76.49
86 Joan Bleikamp, 38 76.53
87 Carolyn Castiglione, 43 77.02
88 Kristi Olesko, 26 77.07
89 Mary Dinan-Waugh, 35 77.12
90 Bonny Merrill, 30 77.12
91 Eileen Skelly Frame, 38 77.15
92 Liz Barren, 33 77.15
93 Ann Kieler, 46 77.18
94 Katie Keeley, 16 77.41
95 Rochelle Fazio, 36 78.03
96 Emily Ettlinger, 43 78.04
97 Cathy Kunz, 26 78.06
98 Lori Ann Christina, 31 78.12
99 Kathleen O’Connor, 30 78.17
100 Judy Owens, 39 78.25
101 Kathy Naumowicz, 43 78.32
102 Andrea Carter, 29 78.32
103 Shirley Merkert, 41 78.36
104 Maureen O’Connor, 30 78.47
105 Jean Holcomb, 45 79.00
106 Katherine Frederick, 41 79.11
107 Veronica F. Kaedy, 29 79.12
108 Edith Farias, 67 79.14
109 Valerie Calder, 36 79.24
110 Ann Usher, 40 79.34
111 Melissa Morera, 16 79.37
112 Mary Mastroianni, 37 79.45
113 Debra Ayers, 31 80.00
114 Rebecca Palowich, 24 80.11
115 Martha Smiles, 30 80.14
[16 Rosemarie Klapp, 35 80.27
[17 Barbara Bartwitz, 45 80.34
118 Karen Cloutier, 27 80.37
119 Rhonda Lorenz, 26 80.46
120 Jessica Vogelien, 36 80.52
121 Mary Jane Dashnaw, 42 80.56
122 Penny Sheedy, 33 80.56
123 Susan Portugal, 34 80.58
124 Victoria Daley, 33 81.31
125 Dolores Quinn, 64 81.34
126 Genie Budow, 25 81.44
127 Cathy Pastore, 43 81.52
128 Janet Stoler, 47 82.29
129 Valerie Kavanaugh, 44 82.47
130 Alice O’Neill, 34 82.53
131 Cynthia Briggs, 23 83.10
132 Joyce Eaglestone, 34 83.17
133 Suzanne Forbes, 37 83.17
134 Heather Adams, 12 83.35
135 Lorraine Dolence, 46 83.47
136 Debra White, 40 83.51
137 Patricia Anderson, 34 83.59
138 Claudia Boram, 15 84.00
139 Debbie Smith, 28 84.01
140 Judy Tomaselli, 44 84.12
141 Frances Underhill, 49 84.14
142 Gail Ostrander, 39 84.32
143 Cara Everding, 16 84.49
144 Susan Troll, 32 84.57
145 Connie LaSalle, 56 85.00
146 Mary Ellis, 49 85.03
147 Nancy Powhida, 49 85.09
148 Diane Ryan, 23 85.18
149 Ginny Czwakiel, 48 85.18
150 Lois Smith, 50 85.19
151 Maureen Healy, 14 85.22
152 Kerrianne King, 15 85.27
153 Donna Kessler, 32 85.28
154 Marilyn Seidner, 55 86.00
155 Beth Hensel, 39 86.00
156 Deborah Beach, 32 86.15
157 Janet Aldous, 58 86.50
158 Connie Gerardi, 49 87.10
159 Linda Matlock, 45 87.34
160 Judith Adams, 43 87.48
161 Joyce Morris, 37 87.58
162 Shirley Reichard, 35 88.30
163 Judith Stein, 39 88.34
164 Carol Smith, 33 88.34
165 Katherine Gurley, 24 88.48
166 MArgie Snider, 38 89.40
167 Karen Wolcott, 35 89.41
168 Andrea Scanlon, 23 90.21
169 Ronnie Sutphen, 35 91.10
170 Janet Byrd Clinton, 44 91.13
171 Gail Whitney, 34 92.36
172 Lynn Edmunds, 36 93.04
173 Li.Ching Chen, 24 93.20
174 Candice Ronesi, 41 93.55
175 Emily Morse, 14 94.13
176 Sarina VanderZec, 21 94.13
177 Meghan Bauer, 16 94.13
178 Laura Cottrell, 13 94.13
179 Jen Liu, 16 94.13
180 Maureen Dooley, 60 95.23
181 Kathleen McMahon, 42 96.04
182 Laurie Key, 30 96.23
183 Melissa Mienaltowski, 14 99.06
184 Cheryl Hirschenson, 40 99.20
185 Gail Kort, 49 100.49
186 Joyce Shirley McCallops, 31 102.38
187 Sally Aubertine, 27 104.29
188 Kathryn Eastman, 41 110.02
189 Pamela Dimaina, 45 111.12
190 Bettyjean Sotile, 59 111.25

